Seq_No,Author,Review_Date,Review_URL,Product_Review,Product_Rating,Product_Version,Purchase_Address,BrndNo,GDNo
134,Ashli Sullivan,9/23/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/ROF54M5IFCUKY,"This is a nice, sleek watch. It has been a game changer for my exercise routine and essential for my overall health. And as someone with ADHD, this has been an amazing tool for locating my phone in a pinch.I have to take a lot of medication in a day. I put the information in the health app and set reminders, the watch reminds me until I long the medication. It’s been very helpful, and provides an easy way to record the time my meds were taken. I consistently have panic attacks, and my watch will notify me when my heart rate spikes, giving me enough time to relocate and try to ground myself. The breathe app is also a great grounding tool for me, the haptic feedback is a great thing to focus on when everything else around me gets hard to process. Furthermore, it has made it easier to sleep! I have never completed a 5 min breathing exercise in bed, I always fall asleep before it is done. I just close my eyes and match my breathing with the vibrations, it eases the anxiety and gives my brain something to focus on when winding down. Speaking of the haptic feedback, that combined with the amazing sound coming from this watch has broken my habit of snoozing the alarm and falling back asleep. This watch also tracks my sleep, so I can get an idea of how long I sleep each night!For exercise, it has been nice tracking my steps. I had no idea that I walked up and down 27-30 flights of stairs at work! I knew I moved around a lot, but not that much. It serves as good motivation for recording my exercises at the gym. I now log everything and can create a nicer workout schedule.The battery life is great, and it takes maybe 45 mins to charge. I keep it on when I’m sleeping and charge it when I’m showering before work. It is water resistant, but I don’t think I’ll ever be comfortable with wearing a watch in the shower. So far there have been no scratches on the display, and I don’t have a screen protector on it. The only thing I don’t like is the wristband. I think it induces sweat that ultimately irritates my skin, so I habitually wipe it down with an alcohol pad. I’m on the lookout for a professional looking band that has nice airflow.
https://m.media-amazon.com/images/I/61eDHGuoVoL._SY500.jpg
https://m.media-amazon.com/images/I/715IWpukY2L._SY500.jpg
https://m.media-amazon.com/images/I/61eDHGuoVoL._SY500.jpg
https://m.media-amazon.com/images/I/715IWpukY2L._SY500.jpg",5,"Reviewed in the United States on September 23, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists
47 people found this helpful",us,2,2
135,Amazon Customer,9/28/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R1ECVDY4XKBALD,"My series 9 Apple Watch is on the left in the pic. I ordered the series 9 to replace my series 5 watch that was having battery issues and wouldn’t stay started throughout the span of the work day for me. With my new series 9 I have had no issues in any way what so ever! It’s a nice upgrade and I’m really glad I got it from Amazon. Definitely recommend
https://m.media-amazon.com/images/I/61lKGInzyCL._SY500.jpg
https://m.media-amazon.com/images/I/61lKGInzyCL._SY500.jpg",5,"Reviewed in the United States on September 28, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 45mm CaseStyle: S/M - fits 140–190mm wrists
One person found this helpful",us,2,2
136,Jim L,10/2/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2KODVJCP3E0DC,"I was not sure about this, but I am really liking my Apple Watch. Over the years I have had Polar, Garmin, Timex and Fitbit. I really like that the Apple watch has the Workout app, and in real time shows run time, heart rate , mileage, and gives an audible pace for each mile. It also gives other post run data as well.  However reviewing my data is the one knock that I have.  I would like to see the data on a bigger screen than my iPhone, but it is not available on my Mac, and my iPad is too old for the app to run.  Still I am very happy with my purchase.",5,"Reviewed in the United States on October 2, 2024
Color: Silver Aluminum Case with Winter Blue Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists",us,2,2
137,WQ,10/4/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2YDDBF08B64Z4,"I am pleased with this Series 9 Apple Watch. Getting notifications on my watch is helpful, so I don't have to pull out my phone. I can even receive calls on my watch, even though it doesn't have cellular, as long as my phone is nearby. Regardless of what color you get, you can buy cases and watch bands in different colors, so you can change the look if you wish to do so. My whole family now has Apple watches, and we are pleased with our purchases.",5,"Reviewed in the United States on October 4, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 41mm CaseStyle: M/L - fits 150–200mm wrists",us,2,2
138,Mr_Runtik,10/6/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3PUL2QUVLEGMN,"I have used many smart watches from Huawei and Xiaomi, but with the iPhone, of course, the Apple Watch is the best. Integration into the ecosystem, ease of use. This watch has it all. A large selection of straps for them, both official and from Aliexpress. In terms of functionality, it is as if you are wearing an iPod on your hand. 64 gigabytes of memory is more than enough. There are a couple of things that do not suit me. 1st - battery. After 24 hours of use (I also sleep in them) there is about 35-50 percent left (depending on how many messages I receive and how often I use the watch). 2nd - automatic transition to sleep mode, that is, its absence. Well, was it really that difficult to make an automatic transition to sleep mode when the watch understands that I fell asleep. Huawei and Xiaomi have this, but Apple Watch does not. And if you do not turn on sleep mode, the watch will not count how much you slept. And the last minus - why can't I play music from the watch speaker? I know this feature was added to the 10th series, but why doesn't it work on the 9th series? This speaker can play music, but this feature is missing. It constantly asks to connect a bluetooth device or plays music from the iPhone speaker. Otherwise, this is a great watch that is definitely worth buying.
https://m.media-amazon.com/images/I/61ARXRsg0KL._SY500.jpg
https://m.media-amazon.com/images/I/71tFjo5f+wL._SY500.jpg
https://m.media-amazon.com/images/I/71tMlstIrUL._SY500.jpg
https://m.media-amazon.com/images/I/61ARXRsg0KL._SY500.jpg
https://m.media-amazon.com/images/I/71tFjo5f+wL._SY500.jpg
https://m.media-amazon.com/images/I/71tMlstIrUL._SY500.jpg",5,"Reviewed in the United States on October 6, 2024
Color: Silver Aluminum Case with Storm Blue Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists
8 people found this helpful",us,2,2
139,rohit1806,10/9/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R23SUCJSQ93KV8,I have been using watch 4 for few years and looking for an upgrade. For this one I’m a deal and just love the watch with all the upgrades over previous version. It charges fast and holds battery longer. Also love the always on display.,5,"Reviewed in the United States on October 9, 2024
Color: Midnight Aluminum Case with Midnight Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists",us,2,2
140,argo7t3,10/10/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2MMSX32IUWE6C,"Bought this series 9 to replace my series 2 that I had for three years. I needed to get a bigger face size as my tired eyes need all the help they can get while running without my reading glasses. The watch works as expected. I have an iPhone 12Pro and obviously have no issues with pairing or configuring the watch with the watch app. Battery is ok, but you definitely will not get days of battery life especially if you are exercising with the watch. There are other watches out there that may have better individual features and/or battery life, however, it is difficult for those other watches to beat the Apple watch in overall features and performance. It is for that reason that I give the Apple watch series 9 the five stars.",5,"Reviewed in the United States on October 10, 2024
Color: Midnight Aluminum Case with Midnight Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists",us,2,2
141,Mark K. Lucas,10/10/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R303NZBIO2GT9O,"Best watch I've ever had. Many great functions related to my workouts and cycling; heart rates etc. Also, pairs well with other devices and sycns well with the i-phone not problems at all. Still so much to learn about the functions. Enjoy,",5,"Reviewed in the United States on October 10, 2024
Color: Silver Aluminum Case with Winter Blue Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists",us,2,2
142,Foodie,10/10/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R37LME3BYPNLFO,"I'm too cheap to get the newest Apple product. I updated to this watch from my series 3 when there was a sale. I love it. It's a little larger on my small wrist, but I don't really notice. I appreciate the ECG option very much. The glass front seems very strong, as I've smacked it on things a few times, but not scratches or anything show up. It charges with the lightening cord very fast. Battery life has been good. I'm wearing it at night to track my sleep, and it's been great. Highly recommend.",5,"Reviewed in the United States on October 10, 2024
Color: Silver Aluminum Case with Storm Blue Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
143,Carol M,10/11/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2T5S0G35D5KYH,"I love it most of all for being able to tell me my blood sugar level directly from my Dexcom G7 without the need to have my phone nearby.  Very handy for doing farm work!  Connectivity sometimes stops, but that's usually my fault if it can't ""find"" my sensor.  I just have to pay attention to wearing it on the same side of my body as my sensor.  The other functions are all a plus, and it's a ""pretty"" watch!",5,"Reviewed in the United States on October 11, 2024
Color: Pink Aluminum Case with Light Pink Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists
One person found this helpful",us,2,2
144,Anonymous,10/12/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3MNQ47EYSZS5L,"I've been on the fence about an apple watch for several years, but I finally decided to bite the bullet and get one! It was worth every penny, and it was nice it was on sale too. It's been the most helpful for me with my workouts, and has increased my motivation seeing how many calories I've burned, keeping track of my heart rate, and more. The pink is lovely, and the sport loop is very comfy! Don't even feel it while sleeping. If you're debating it like I was, I don't think you'll regret it!",5,"Reviewed in the United States on October 12, 2024
Color: Pink Aluminum Case with Light Pink Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists
4 people found this helpful",us,2,2
145,Michael Roberson,10/15/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2HOX438SKGDN1,I am not one to carry my phone everywhere so it gets misplaced. The watch will help find it. It charges on the way to work every morning. And tracks my daily activity. Don’t like the control it take of my phone namely the alarm maybe I just don’t know how to use it but it wants to wake me even on rest days. That’s the only complaint I have though.,5,"Reviewed in the United States on October 15, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
146,emily wampler,10/16/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2DPXN96MWS8WL,"I had to upgrade my Apple Watch from a series 3 to a series 9. So far the series 9 GPS is so much better than my series 3. It is quicker and the battery life lasts for 3 days and I wear it all day everyday. My series 3 color was black and decided to get a different color, the pink one and I love it! I have had my series 9 for a month and it is working great so far. My screen is also bigger than my series 3 and I’ve enjoyed that lot.",5,"Reviewed in the United States on October 16, 2024
Color: Pink Aluminum Case with Light Pink Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists
One person found this helpful",us,2,2
147,Frequent Customer,10/16/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2JULV8D2QO65C,"This updated version has a far superior battery and useable face area. The rose is a cute metal color and it has a very clear screen and easy-to-read icons. Mine came with the soft velcro-style strap, that is fully adjustable, so very comfortable. There are also lots of options for alternative straps available so you can dress it up, or change them out to coordinate with an outfit.Pairing this watch with my iPhone, and removing my old Apple watch was easy and seamless.
https://m.media-amazon.com/images/I/41RsFzgh8YL._SY500.jpg
https://m.media-amazon.com/images/I/41bcPtQXVVL._SY500.jpg
https://m.media-amazon.com/images/I/515q7Il98JL._SY500.jpg
https://m.media-amazon.com/images/I/51TaLDCCjfL._SY500.jpg
https://m.media-amazon.com/images/I/41RsFzgh8YL._SY500.jpg
https://m.media-amazon.com/images/I/41bcPtQXVVL._SY500.jpg
https://m.media-amazon.com/images/I/515q7Il98JL._SY500.jpg
https://m.media-amazon.com/images/I/51TaLDCCjfL._SY500.jpg",5,"Reviewed in the United States on October 16, 2024
Color: Pink Aluminum Case with Light Pink Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists
11 people found this helpful",us,2,2
148,RICARDO ROMERO,10/16/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/ROIVLA2CY8548,"El producto es tal cual la descripción, funciona perfectamente y en Amazon fue donde más económico estaba, hablando de que era la última generación en ese momento y el color perfecto, le encantó a mi esposa",5,"Reviewed in the United States on October 16, 2024
Color: Pink Aluminum Case with Light Pink Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
149,julia,10/20/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/RFKBZXHKH9ROM,I bought it so I can challenge myself with walking and burning calories. I’m still learning how to use all the features but it is nice to be able to silence my phone without running to see who is calling me.,5,"Reviewed in the United States on October 20, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists
One person found this helpful",us,2,2
150,Juan Perez,10/22/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R31MWBHBSON7IB,"The 41mm size is perfect for my wrist, and the winter blue sport loop is both comfortable and stylish. The always-on Retina display is bright and easy to read, even in sunlight. I love the fitness tracking features and the ECG app for monitoring my health. Plus, it’s carbon neutral, which makes it a great choice for the environment!",5,"Reviewed in the United States on October 22, 2024
Color: Silver Aluminum Case with Winter Blue Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists
4 people found this helpful",us,2,2
151,Colorado Radio,10/28/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3J7IXRLLQ3ZXJ,"Excellent smartwatch, thank you Apple!  I was on the fence about purchasing an Apple watch since I haven’t been wearing watches but I’m very happy i did.  I got the smaller face and that is plenty big.  For the watch face that i chose - Activity Analog - the date is a bit small to read as is battery level but I can still read them.  Having the Activity Analog as my watch face actually entices me to exercise more, to complete the rings on the face.  Lots of different watch faces that can be easily changed.  Overall the watch is easy to use - and convenient for seeing texts pop up and emails (depending on how you set your watch up, if you want to see those).  One of the most helpful features for me is to have the ability to do your own ECG/EKGs.  Hold your finger on the side button for 30 seconds and it tells you if atrial fibrillation is detected, or not.  And offers a PDF printout of the ECG/EKG.  Definitely recommended!",5,"Reviewed in the United States on October 28, 2024
Color: Silver Aluminum Case with Storm Blue Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists
3 people found this helpful",us,2,2
152,Doreen Mazzara,10/28/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/RN34XJR1R5OWI,Great watch! Love the color. Band is comfortable . Love the sleep function n the calorie counting,5,"Reviewed in the United States on October 28, 2024
Color: Pink Aluminum Case with Light Pink Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
153,Jim in Colorado - Best Reviews,11/1/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R1VUVNG4MH8MIU,"After being diagnosed with atrial fibrillation, y doctor said that I could wear a Heart monitor for 30 days or even better (and he claims 90 % accurate), I should get a new Apple Watch.  THAT was a no-brainer AND finding it on sale at Amazon (saved $100 over the Apple Store) I ordered this immediately.  I have been monitoring my heart beat (if you are diagnosed with afib by a physician you can turn on monitoring) for 60 days now.  I can look one my Apple iPhone and see a history and even print it out for the MD.  So far, so good!  Thank you Apple for the technology.  If you have a heart condition, you should be wearing this watch!!!",5,"Reviewed in the United States on November 1, 2024
Color: Silver Aluminum Case with Storm Blue Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
154,TLC,11/2/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3URQ32XVTPP65,"Doctor told Mom to get this ""type"" of watch. She has older Apple phone so went with this.  She LOVES it.  We were watching TV and she got up to briskly walk around the house (the watch told her it was time to get moving).  She monitors her heart, knows when texts arrive and meets her walking goals.Highly recommend for anyone over 80, and of course younger too.  My daughter (25) also has one and loves it.",5,"Reviewed in the United States on November 2, 2024
Color: Silver Aluminum Case with Storm Blue Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
155,Mcee,11/3/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/RHQNKCLUWMLQ3,Love Amazon carries these and a little cheaper than buying from Apple,5,"Reviewed in the United States on November 3, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
156,DPJ1168,11/4/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R121QCLADJFLOC,"I have always been an Apple fan. That being said, I bought this to replace a Series 2 Apple watch. The watch face was larger which helped me out (didn't need my reading glasses to see it). I thought the larger size would be more uncomfortable to wear but, that was not the case. Pairing it to my phone was a breeze and the apps that I have on my phone pair great with the watch.",5,"Reviewed in the United States on November 4, 2024
Color: Silver Aluminum Case with Storm Blue Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
157,Brandon L,11/4/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R22T97PS50PEU1,Very nice watch. Came looking good in the original box. Impressive.,5,"Reviewed in the United States on November 4, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
158,Ralph,11/4/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2PMVS45KVLP2P,"Replaced my Samsung Galaxy watch with the Apple Watch. I liked my Samsung watch, but it didn’t work well for some of the medical apps that I wanted to use with my iPhone. I have essential tremors and Parkinson’s tremors and the combination of the Apple products simplifies my daily measurements.",5,"Reviewed in the United States on November 4, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
159,lsb5496,11/5/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R1DL4W72L0H34T,"I love it!  I bought different straps because I found the original one difficult to get on and off but the watch works great.
https://m.media-amazon.com/images/I/61CfOaUrtSL._SY500.jpg
https://m.media-amazon.com/images/I/61CfOaUrtSL._SY500.jpg",5,"Reviewed in the United States on November 5, 2024
Color: Pink Aluminum Case with Light Pink Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
160,Jd,11/5/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R20J5XOD5HULKT,I bought this to replace my Fitbit and I am very satisfied with the Health app that pairs with the watch.  I’m surprised at how much I’m enjoying the other features offered by the watch especially using it to find my phone when it’s been misplaced!,5,"Reviewed in the United States on November 5, 2024
Color: Silver Aluminum Case with Winter Blue Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists",us,2,2
161,Stephen the Ex-Monk,11/6/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/RP6YTXFOHDS2,"Got it for my kid for her 18th birthday. She absolutely loves it. Since she's a nursing student, it's becoming a nice tool for her career choice.",5,"Reviewed in the United States on November 6, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 45mm CaseStyle: S/M - fits 140–190mm wrists",us,2,2
162,Al,11/8/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R11WJVD2FGY7YJ,works as intended,5,"Reviewed in the United States on November 8, 2024
Color: Midnight Aluminum Case with Midnight Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists",us,2,2
163,Alexis Murphy,11/8/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R25PV797V6466L,"This is the best watch I have had.
https://m.media-amazon.com/images/I/61VdzPWRuwL._SY500.jpg
https://m.media-amazon.com/images/I/61mwHIPstuL._SY500.jpg
https://m.media-amazon.com/images/I/61vnhWRs8sL._SY500.jpg
https://m.media-amazon.com/images/I/61VdzPWRuwL._SY500.jpg
https://m.media-amazon.com/images/I/61mwHIPstuL._SY500.jpg
https://m.media-amazon.com/images/I/61vnhWRs8sL._SY500.jpg",5,"Reviewed in the United States on November 8, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 41mm CaseStyle: M/L - fits 150–200mm wrists",us,2,2
164,Anupam,11/9/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3RSOJC8KFI5TD,Got this at a discount and not dissappointed at all. Recommended,5,"Reviewed in the United States on November 9, 2024
Color: Silver Aluminum Case with Winter Blue Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists",us,2,2
165,Rebeca,11/13/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R1BBHJ54764AEA,"Its a really good product, i recommend only if you pretende use with iphone all the time
https://m.media-amazon.com/images/I/610Q2sieAkL._SY500.jpg
https://m.media-amazon.com/images/I/610Q2sieAkL._SY500.jpg",5,"Reviewed in the United States on November 13, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
166,Angie H,11/15/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R30I4TOE8S6TCC,I bought this for a Christmas gift for my grandson. Gave it to him early and he loves it.,5,"Reviewed in the United States on November 15, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
167,Lynda W. Stucky,11/15/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3W18OKXACMYWN,"Functional, durable and pretty easy to figure out how to use. It does need to be charged every day which was a surprise to me. (I had a Garmin watch that didn’t require a charge for up to a week but it also didn’t have same functionality.) I would recommend this watch.",5,"Reviewed in the United States on November 15, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: S/M - fits 140–190mm wrists
3 people found this helpful",us,2,2
168,Kindle Customer,11/16/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R1GC2EWTVMJ2QI,Great watch,5,"Reviewed in the United States on November 16, 2024
Color: Midnight Aluminum Case with Midnight Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists",us,2,2
169,T-Allen,11/16/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2EQQN3NXLO182,"Such a great watch and stylish also. Got a great deal on Prime day!
https://m.media-amazon.com/images/I/71LQwIgB81L._SY500.jpg
https://m.media-amazon.com/images/I/71LQwIgB81L._SY500.jpg",5,"Reviewed in the United States on November 16, 2024
Color: Midnight Aluminum Case with Midnight Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists",us,2,2
170,PinkStar28,11/17/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2O5WH1LSR94R1,So I was a bit scared to get the starlight Apple Watch…but it turned out to be so beautiful and matched perfectly with the case and wallet I got for my iPhone,5,"Reviewed in the United States on November 17, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists
2 people found this helpful",us,2,2
171,Amelia,11/18/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2NER02IAOVRA8,"Era todo lo que esperaba!
https://m.media-amazon.com/images/I/71hRVSs0GQL._SY500.jpg
https://m.media-amazon.com/images/I/71hRVSs0GQL._SY500.jpg",5,"Reviewed in the United States on November 18, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
172,Shayla Conner,11/18/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3DJA7J2KLX3JU,I WEAR THIS EVERYDAY!! I have not been disappointed once! It helps me with staying active!,5,"Reviewed in the United States on November 18, 2024
Color: Pink Aluminum Case with Light Pink Sport LoopSize: 41mm CaseStyle: One Size - fits 130–200mm wrists",us,2,2
173,Silvana,11/18/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3F1J092B2MWLP,"Great conditions, fast delivery, very happy with my watch!
https://m.media-amazon.com/images/I/61chXB04z4L._SY500.jpg
https://m.media-amazon.com/images/I/61chXB04z4L._SY500.jpg",5,"Reviewed in the United States on November 18, 2024
Color: Pink Aluminum Case with Light Pink Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
174,Jess spencer,11/21/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2MLJ80V8LHY65,This Applewatch helps me move more and prevents missed calls/texts. It’s fun to see what IBest it comes up for burned calories and steps taken.,5,"Reviewed in the United States on November 21, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
175,D. N.,11/23/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3MQLTOC296S49,Fantastic product. I wear it everyday.,5,"Reviewed in the United States on November 23, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 41mm CaseStyle: M/L - fits 150–200mm wrists",us,2,2
176,Kenny,11/23/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R3RVAW5GGTP4MN,"I bought this watch brand new in the starlight color 45mm, I definitely think under certain lighting it looks silver but it does have that golden undertone when I take a flashlight directly on it, it’s so beautiful and came with everything other than the charger box which is the standard with Apple now. It’s honestly a great watch! I bought it instead of the new SE because I wanted screen to screen and I have fat fingers lol and I think it’s sooo perfect, I love using it and it’s so handy for so much more than checking your heartbeat and messages! It’s saved me soooo many times from missing turns and reminding me to look at directions haha! Anyway if you’re on the edge, you should just get it!
https://m.media-amazon.com/images/I/61BuMHQpXUL._SY500.jpg
https://m.media-amazon.com/images/I/61q75rS8kOL._SY500.jpg
https://m.media-amazon.com/images/I/61BuMHQpXUL._SY500.jpg
https://m.media-amazon.com/images/I/61q75rS8kOL._SY500.jpg",5,"Reviewed in the United States on November 23, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 45mm CaseStyle: S/M - fits 140–190mm wrists
3 people found this helpful",us,2,2
177,Patricia Ferguson,11/23/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R4A8D4Y40WTH2,Love my watch,5,"Reviewed in the United States on November 23, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
178,Sutton Doty,11/25/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R358J2XPHXYKTR,I bought this as an upgrade from my Series 5 watch that was getting a little tired. The battery life is way better than my old watch and the fast charging is great. I like to sleep with my watch on and my old one would be dead by the time I got home from work and charge until bed. The new watch easily lasts all day and is fully recharged in like an hour. I guess my biggest complaint is that the O2 sensor doesn’t work. That is kind of a let down.,5,"Reviewed in the United States on November 25, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 41mm CaseStyle: S/M - fits 130–180mm wrists",us,2,2
179,Elizabeth Bybee,11/25/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R36WFOLEPDO7C8,I’ve gone through finding a Apple Watch series 9 for weeks and I’ve gotten watches that are scratched but this one is perfect no scratches at all it’s in mint condition if you are debating whether to get this watch DO IT it’s worth it 100 percent would recommend!!,5,"Reviewed in the United States on November 25, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
180,Brian M.,11/26/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R48LFWIO33MA6,"I think I may be biased because my job covered the cost of the device, but I really do find it to be a boon. I'd definitely never pay for it myself, in fact, I had before this and ended up returning it just because it was so costly. But as a free device? Man, what a life changer!",5,"Reviewed in the United States on November 26, 2024
Color: Midnight Aluminum Case with Midnight Sport LoopSize: 45mm CaseStyle: One Size - fits 145–220mm wrists",us,2,2
181,christin,11/28/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/RE0RTJCDX9TZK,"The watch has been great ! Works as promised and stylish! Have bought several bands to change up ! All over satisfied!
https://m.media-amazon.com/images/I/61z2eBLJ+sL._SY500.jpg
https://m.media-amazon.com/images/I/61z2eBLJ+sL._SY500.jpg",5,"Reviewed in the United States on November 28, 2024
Color: Starlight Aluminum Case with Starlight Sport BandSize: 45mm CaseStyle: M/L - fits 160–210mm wrists",us,2,2
182,Carlos,11/29/2024 0:00,https://www.amazon.com/gp/aw/review/B0CSV9Y331/R2WN2YOHDS4W07,Cumplió con la descripción,5,"Reviewed in the United States on November 29, 2024
Color: Midnight Aluminum Case with Midnight Sport BandSize: 41mm CaseStyle: M/L - fits 150–200mm wrists",us,2,2
